Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
1407639,Donna Cunningham,Valdosta State University,Business department,5,1,BUSA2106,"Dr. Cunningham is such a sweetheart. She made what could have been a very boring class, quite interesting and fun to attend. We had about 8 quizzes, taken at home, online. A midterm and final, with the exact questions from the quizzes (so get with a group and print out all your quizzes!). A few easy group projects. It was a very easy A.",0,0,"Jan 2nd, 2012"
1407639,Donna Cunningham,Valdosta State University,Business department,5,1,BUSA2106,"Dr. Cunningham is the BOMB!!! She is one of the best teachers in the entire school. All of her test were very easy and she explained them very well. If you are thinking about taking her, DO IT!!!! That is all",0,0,"Mar 30th, 2011"
1407639,Donna Cunningham,Valdosta State University,Business department,2.5,4,BUSA2106,Lots of group projects and she choses your group for you. Does not explain the projects but does not let you look up examples on most. Grades projects extremely hard when she never told you what to do before hand. Very picky and her online quizes have errors in them and/or hard to understand. Had to pay $1 if you are tardy to class,0,0,"Mar 27th, 2011"
1407639,Donna Cunningham,Valdosta State University,Business department,4,2,BUSA2106,"I really liked her..shes like an older lady that carries around her ipod, iphone and it very helpful! Make sure you do very good on your group projects (contract, presentation) and even the jeopardy game. It counts a lot towards your grade.also, her tests come from online quizes. Q's are randomly selected for people on quiz so create a study group!",0,0,"Jun 4th, 2010"
1407639,Donna Cunningham,Valdosta State University,Business department,5,2,BUSA2106,I absolutely loved Dr. Cunnigham! She makes class very interesting and ties it into the real world. We spent a lot of time watching neat videos and funny commercials!,0,0,"Mar 11th, 2010"
1412323,Velma Miles,Valdosta State University,African-American Studies department,5,1,WGST2020,"WONDERFUL!! Wonderful woman. Best professor at VSU. She is very thought provoking, very passionate about her class. She teaches facts, instead of her own opinion. Very few assignments, very easy. Would recommend her for anyone. Even outside the classroom, she's very pleasant to interact with. Very funny.",0,0,"Apr 19th, 2017"
1412323,Velma Miles,Valdosta State University,African-American Studies department,5,1,AFAM2020,"The easiest A I've ever gotten. On the first day of class she told everyone they were getting an A as long as they came to class 6 times. Aside from that, I learned so much in her class. She's passionate about teaching and really wants you to learn rather than be defined by your grade.",0,0,"Mar 30th, 2016"
1412323,Velma Miles,Valdosta State University,African-American Studies department,3,1,AFAM2020,Just an easy A. She wants nothing but for you to show up and seem interested in what shes talking about,0,0,"Mar 24th, 2016"
1412323,Velma Miles,Valdosta State University,African-American Studies department,4,1,AFAM2020,"This class is perfect if you're looking for an easy A. She is very opinionated and will let you talk if your opinion matches hers, but cuts you off if it's different. But the homework is so simple, there are no tests and no textbook, and she WANTS to give everyone an A so it's almost impossible to get anything less than a B.",0,0,"Jul 22nd, 2013"
1412323,Velma Miles,Valdosta State University,African-American Studies department,1.5,1,AFAM2020,"Easy A. She will tell you that she is determined to give you an A. She'll get on your nerves with her opinions, but it's worth the A. Take her.",0,0,"Dec 9th, 2011"
1412323,Velma Miles,Valdosta State University,African-American Studies department,5,1,AFAM2020,"SHE IS THE BEST TEACHER EVER!! She is extremely easy. She does take attendance but the class sessions are fun. All she does is talk about AFAM studies topics. She gave a couple of assignments and gave out a lot of extra credit. She wants you to get an A and if you don't get it, you are just dumb or stupid. She basically gives it to you. TAKE HER!!",0,0,"Dec 9th, 2010"
1412323,Velma Miles,Valdosta State University,African-American Studies department,5,1,AFAM2020,she is the ideal teacher if u looking for and easy A! she says that she wants everuone to have a A! She lets class out super early and the topics are GREAT! just no cell phones!,0,0,"Nov 3rd, 2010"
1412323,Velma Miles,Valdosta State University,African-American Studies department,5,1,AFAM2020,THIS LADY IS SUPER HILARIOUS!!!! You do not have any tests. The midterm is a collections of your grades. And your final is a take home test. You do not have any quizzes. If you know someone really well in that class you dont really have to buy the book (dont really use it alot). She lets you go super early every class. Her only rule is no cell phon,0,0,"Feb 25th, 2010"
1423545,Jill Geltner,Valdosta State University,Education department,5,4,EDUC2130,"She is a great professor. She is very nice, but her tests are hard. I took this class maymester and her tests are open book but don't let that fool you, the tests are tough.",0,0,"Jun 9th, 2012"
1423545,Jill Geltner,Valdosta State University,Education department,5,4,PERS0000,"I loved this teacher, but try not to take her during summer semester while taking other classes. Her tests seem easy, but she piles on too much work for summer classes, way too much. I had two other classes besides hers and taking her alone would have been GREAT! but not with other classes. THE BURDEN! had to LEAVE",0,0,"May 15th, 2011"
1423545,Jill Geltner,Valdosta State University,Education department,4,2,EDUC2130,"Class is fairly easy as long as you do your part, like reading and coming to class. Test/quizzes come straight from the book. Assignments other than test/quizzes are simple and easy. Does group work a lot. She makes class intresting and fun. I enjoyed coming to class!",0,0,"Nov 3rd, 2010"
1424040,Cheryl Glausier,Valdosta State University,Education department,3.5,2,SEGC6040,"She requires a 93% for an ""A"". If earn a 92.4% or below, YOU WILL receive a B. She is not very understanding....",0,0,"May 8th, 2012"
1424040,Cheryl Glausier,Valdosta State University,Education department,2.5,4,SEGC6100,She gives you lots of reading material and work. She grades really hard!,0,0,"May 4th, 2010"
1424217,Linda Most,Valdosta State University,Library Science department,4,3,MLIS7000,"Dr. Most is a good professor, but she's nowhere near cutting edge, in her field, and plays things very safe. I expect more from a department leader. On the other hand, she's extremely accessible, participates actively in discussions, and a reasonable grader. So it depends what you're looking for. She doesn't challenge, but she teaches.",0,0,"Oct 5th, 2016"
1424217,Linda Most,Valdosta State University,Library Science department,5,3,MLIS2200,Fantastic,0,0,"Apr 30th, 2014"
1424217,Linda Most,Valdosta State University,Library Science department,4.5,3,MLIS7000,"Dr. Most is a great online class facilitator. She actively participates in the discussion board so you feel heard, not like you are just fulfilling your quota. She gives thoughtful feedback on your written assignments and is a fair grader. She is very knowledgeable, and I would definitely take a course with her again.",1,0,"Oct 22nd, 2012"
1424217,Linda Most,Valdosta State University,Library Science department,3,4,MLIS7212,"Good, solid prof. I learned a lot. However, she is picky when it comes to papers. She changes what she wants with APA format, so it's a little hard to figure out what she wants. Sometimes she comments that the tone of a paper is too ""formal"" or too ""academic."" It gets frustrating.",0,0,"Apr 29th, 2012"
1424217,Linda Most,Valdosta State University,Library Science department,5,4,MLIS7000,"Good professor, difficult course. I feel like I got a lot out of it, but also worked very, very hard. Would take her for another course.",0,0,"Dec 20th, 2010"
1424217,Linda Most,Valdosta State University,Library Science department,4,3,MLIS7200,"Classes are online, so while you have work to do, you do it on your own time. She really knows her stuff!",1,0,"Mar 29th, 2010"
1424447,Scott Raab,Valdosta State University,Kinesiology department,3,5,KSPEKINE,I took him for Kinesiology. It is the toughest class ever! This was suppose to be a first semester Exercise Phys degree class and was taught as a 3rd semester athletic training class. He expects you to know your stuff! Great if you want to be challenged. Not so great if you aren't an extremely good student.,0,0,"Aug 8th, 2010"
1425097,Katie Beck,Valdosta State University,History department,1.5,4,HIST2111,"Pros: she wants you to understand the material and she MAY work with you. She wants to have fun and she's a fun lady. Her personal life is very...interesting.Cons: She lectures too fast, pop quizzes all the time and her tests are mostly fill in the blank. She hates the state of GA and called it ""God forsaken"" which offended me. But whatever.",1,0,"Nov 9th, 2013"
1425097,Katie Beck,Valdosta State University,History department,1,5,HIST2111,"She is nearly never there, and when she is there class lasts about 15 minutes because she always has a headache or sinus infection or some type of illness so she can leave or not show up at all. AND she went away for about 3 weeks, because she wanted to take a trip to New York. THAT'S 6 CLASSES MISSED!!! She told us this was her last semester",1,0,"Nov 18th, 2011"
1425097,Katie Beck,Valdosta State University,History department,3,4,HIST2111,"I actually really liked her! I hate history, but she made it kind of interesting. She doesn't ask too much of her students at all. As long as you do the work, come to class, and take as many notes as possible. Her lectures move fast, but just try and keep up. Follow her papers to the rubric and you'll be fine as long as you cover everything she ask",0,0,"Nov 11th, 2011"
1425097,Katie Beck,Valdosta State University,History department,2,4,HIST2111,Dropped her class the first day. She seemed very unreasonable and dreadful,0,0,"Oct 14th, 2011"
1425097,Katie Beck,Valdosta State University,History department,4.5,5,HIST211,"She is tough and requires you to pay attention, but you know what to expect up front. She gives extra credit on all tests and if you pay attention and don't act stupid, you can have a great class. She doesn't like immaturity! She is very helpful outside of class and really wants you to pass, but you have to work at it!",0,0,"Oct 4th, 2011"
1425097,Katie Beck,Valdosta State University,History department,2,4,HIST2111,"lectures are from the book; if you follow along in the book it makes it alot easier. Study guides 4 tests are hit and miss; don't rely on them to follow the tests. There is sooo much info its hard to narrow it down 4 tests Make papers concises and interesting. Attend class, ask questions, and read the materials and you'll do good.",0,0,"Aug 4th, 2011"
1425097,Katie Beck,Valdosta State University,History department,2,4,HIST2111,"lectures are from the book; if you follow along in the book it makes it alot easier. Study guides 4 tests are hit and miss; don't rely on them to follow the tests. There is sooo much info its hard to narrow it down 4 tests Make papers concises and interesting. Attend class, ask questions, and read the materials and you'll do good.",0,0,"Aug 4th, 2011"
1425097,Katie Beck,Valdosta State University,History department,1.5,4,A2112,SHE SUCKS. Period. She reads like out of the textbook and her laptop?there is no notes to copy down like most teachers have slides on powerpoint...She talks too fast and gives pop quizzes for every little thing. DO NOT TAKE HER. I REPEAT DO NO TAKE HER!!!! and some of what is on the test isn't even on the notes. She expects too much out of you. The,1,0,"Jul 20th, 2011"
1425097,Katie Beck,Valdosta State University,History department,1.5,5,HIST2111,RUN!!!!!!!!!!!! This lady is nice and witty but her work is unreasonably terrible. This is a great class to take if you have no life. DON'T DO IT!!!!!!!,0,0,"Mar 30th, 2011"
1425097,Katie Beck,Valdosta State University,History department,1.5,2,HIST2111,"SHE SUCKS. Period. She reads like out of the textbook or something.She talks too fast and gives pop quizzes for every little thing. DO NOT TAKE HER. She acts like she wants to be helpful, when she is in fact not. Her class is easy once you can start to ignore how frustrating she is.",0,0,"Jan 27th, 2011"
1425097,Katie Beck,Valdosta State University,History department,1,5,HIST2111,"do not take her class. i wished every day that i had dropped it when i could have without w/f. the quizzes are so bogus like ""what is the exact date that this tiny battle happened"". she goes so fast in class you can't take down notes well at all, and some of what is on the test isn't even on the notes. She expects too much. don't take her!!",1,0,"Dec 10th, 2010"
1425097,Katie Beck,Valdosta State University,History department,3,4,HIST2111,Her research paper was the killing point of her class but other than that as long as you pay attention and take notes and STUDY!!!! you'll be fine oh and i suggest a tape recorder she talks fast and doesn't slow down at all,0,0,"Nov 29th, 2010"
1425097,Katie Beck,Valdosta State University,History department,4.5,2,HIST2111,"She is a great teacher! she gives study guides for all her tests, but you have to fill them out yourselves. She challenges you, and makes you actually work. Very nice and funny!",0,0,"Nov 3rd, 2010"
1425097,Katie Beck,Valdosta State University,History department,4,5,HIST2111,"Drop her class after first day, ask to much of student. More like and upper history classwork then a basic core class.",0,0,"Oct 31st, 2010"
1425097,Katie Beck,Valdosta State University,History department,1,5,HIST2111,"Mrs. Beck requires to much out of her students. She made us type a research paper that took up most of our time, and left us with little time for our other classes. She told us that we had to go through the endnotes to determine the books usefulness. The work she requires seems like something upper level students should do. And she is MEAN!!!!",0,0,"Oct 12th, 2010"
1425297,Lily Vuong,Valdosta State University,Religion department,5,2,REL2020,"Fabulous teacher!! She is very knowledgeable and loves what she teaches. You have to study a ton for her tests, but they're not all that bad. Attendance is VERY important!!",0,0,"Oct 24th, 2013"
1425297,Lily Vuong,Valdosta State University,Religion department,5,4,REL2020,"The best teacher I've had yet. She is very helpful and she loves what she does. Make sure you study for her test; you either know the material or you don't. Oh, and make sure you show up to class.",0,0,"Apr 18th, 2013"
1425297,Lily Vuong,Valdosta State University,Religion department,4.5,4,REL2020,"I loved Dr. Vuong. Make sure you call her Dr. she hates when you call her ""Ms."" She is highly helpful and enthusiastic about her field. The test are very hard because they are all short answer. You have to know your stuff inside and out. Overall interesting class.",0,0,"May 7th, 2012"
1425297,Lily Vuong,Valdosta State University,Religion department,5,5,REL4700,"Dr. Vuoung is an excellent professor and she really knows her stuff! Warning: do NOT take any of her classes if you are not willing to consider the information that you are presented because she will prove it is there in black and white and be prepared to read, write and discuss.",0,0,"Dec 21st, 2011"
1425297,Lily Vuong,Valdosta State University,Religion department,5,3,REL3330,"This was my second course with Dr. V. I declared a minor in Rel Studies b/c of her. Amazing prof! So intelligent, engaging, and fun. Expects the best from her students and rewards those who put forth their best effort. Young & understanding of personal issues. I plan on taking her again.",0,0,"Apr 28th, 2011"
1425297,Lily Vuong,Valdosta State University,Religion department,5,4,REL2020,I decided to minor in Religious Studies because of her. I loved her class and I really enjoyed hearing her lectures. She is an extremely smart woman and she is very understanding too. She pushes you but it is nothing that is not manageable. I literally spent two whole hours in her office talking to her about my future. I love her!,0,0,"Jan 6th, 2011"
1425297,Lily Vuong,Valdosta State University,Religion department,4.5,4,REL4700,"She's young and more understanding than most professors of students' work load. The class was hard, but if you do the reading and show up for discussions, it's possible to pull an A. She's really friendly and likes meeting students on campus outside of class. Easy professor, hard class.",0,0,"Nov 26th, 2010"
1425297,Lily Vuong,Valdosta State University,Religion department,5,1,RELG2020,"Dr. Vuong is an extremely educated lady who is not afraid of tough questions while also able to break complex concepts of unfamiliar traditions down to a level of easy understanding. She always tries to give you as high of a grade as she can, and her tests have no surprises . Her handouts will get you a B, but doing the reading will get you an A.",0,0,"Oct 21st, 2010"
1425315,Carmen Byrd,Valdosta State University,English department,5,1,ENGL1102,"Amazing woman! She gives the best feedback, if you do exactly what she asks of you there is no way you can not pass. Very passionate about literature!",0,0,"Apr 13th, 2016"
1425315,Carmen Byrd,Valdosta State University,English department,5,2,ENGL1102,"This is my second time taking this class and I wish I would've taken her first. Only 3 papers, first 2 were 2 pages double spaced & a 7 page research paper that wasn't really a research paper. We did 1 page article summaries. Take your paper to the SSC she does grade a little hard. Overall I really liked her class, she's super nice & helpful.",1,0,"May 6th, 2014"
1425315,Carmen Byrd,Valdosta State University,English department,4,2,ENGL1101,"This class is a very easy class. At the beginning she seems to grade hard, but go to the student success center for your papers. You have four essays that are three pages double spaced. No real tests, no final, and you have journal entries that are easy 100's the only downfall was the one group project, she is always willing to help.",1,0,"Jan 3rd, 2012"
1425315,Carmen Byrd,Valdosta State University,English department,4.5,3,ENGL1102,"She is a great teacher. She can be intimidating at first, but she is actually really cool. She is extremely helpful and really cares about her students. She wants you to do well, but she will not give you your grade if you do not work for it. Be attentive, participate, check blazeview and go to class and you'll get an A!",0,0,"Aug 11th, 2011"
1425315,Carmen Byrd,Valdosta State University,English department,3.5,2,ENGL1101,"She is an good teacher. Not too hard but act like your interested and you'll be good. She is very conservative, homeschools her kids, very Godly woman. Final project was very easy just a oral presentation in front of the class with a paper you had to right before hand. NOT HARD AT ALL!! Definately glad I took her as my first english professor",1,0,"Mar 9th, 2011"
1425315,Carmen Byrd,Valdosta State University,English department,4.5,1,ENGL1101,"At first I thought she was going to be a female-dog with a capital B, but she's too cool! She canceled class on the days that you prayed for her to, but it was only either because her or her daughter was sick. 3 simple essays, one of which was a research paper. Do as your asked and you'll pass easily. 2 projects that were the EASIEST. :)",0,0,"Jan 10th, 2011"
1425315,Carmen Byrd,Valdosta State University,English department,3.5,3,NGL1101,She is very conservitive. But is usually pretty cool. Dont skip too many classes and act like your interested and she wont pick on you.,0,0,"Nov 3rd, 2010"
1425334,Buffi McCambridge,Valdosta State University,Nursing department,3.5,2,PERS2485,"This is an online class, so all the modules are given online and the text is useless. I only used it at the end when I did not want to do the modules anymore and just did the test and quizzes. Easy a if you do your work.",0,0,"May 17th, 2012"
1425334,Buffi McCambridge,Valdosta State University,Nursing department,2.5,4,NURS2700,"In the beginning, it seems impossible to pass her class but the class gets easier and she gives a lot of bonus points. But be aware that this class is a challenge.",0,0,"May 4th, 2012"
1425334,Buffi McCambridge,Valdosta State University,Nursing department,5,4,NURS2700,She was really helpful. She really cares about the students!,0,0,"Apr 28th, 2012"
1425334,Buffi McCambridge,Valdosta State University,Nursing department,2.5,1,PERS2485,"Everything is online. There's no need to prepare for tests or quizzes because the questions are easy to look up - definitions, diagrams, etc. There are 16 quizzes, 16 tests, and 4 assignments. This class is a very easy A.",0,0,"Oct 28th, 2010"
1425334,Buffi McCambridge,Valdosta State University,Nursing department,4.5,2,NURS3103,She is nice & blunt.,0,0,"Jul 7th, 2010"
1425573,Paul Riggs,Valdosta State University,History department,4.5,4,1013,"Only 4 grades given, a 5th one (optional) to help you out. No nonsense. Direct, upbeat, funny, don't skip, no cell phones, make sure you read because he tests that info. Very fair, no bias, professional, sticks to the syllabus so no surprises. Punctual, friendly, extremely intelligent and top-notch in his field. VSU will miss him.",1,0,"May 6th, 2015"
1425573,Paul Riggs,Valdosta State University,History department,4.5,3,ANYANY,"A challenging teacher. Always willing to answer questions and help you. An extremely hard grader and doesn't seem to like to give out A's. Gives you a TON of reading to do that you have to keep up with. Likes to compare everything to his work ethic and how smart he is, but he is an extremely intelligent professor. Good teacher, but very difficult.",0,0,"Nov 1st, 2011"
1425573,Paul Riggs,Valdosta State University,History department,4,3,HIST3000,"Seems to go off on tangents to let you know how smart he is. gives large amounts of readings plus frequent assignments including a 15-pager. The assignments aren't bad, its just that he gets so off track at times it seems as a wasted class period that could be used to catch up on your readings and long report. he does help those who help themselves",0,0,"Oct 18th, 2011"
1425573,Paul Riggs,Valdosta State University,History department,5,2,ANYANY,LOVE LOVE LOvE him! You learn so much in his class! you have to read alot but the reading is interesting! His papers are tough but he works with you. He starts off very strick to weed out ppl but toward the middle of the sem. he is so nice and funny! Participate in class and he will love you! NO cell phones he hates those. TAKE HIM PLEASE!!!!!,0,0,"Oct 18th, 2011"
1425573,Paul Riggs,Valdosta State University,History department,3,4,HIST1012,The class doesnt require a txtbook which is a big downfall. Only in-class notes and alot of online reading. Only 3 tests which make it hard to get a good grade. The 1 article review which is okay. He takes attendance randomly & attendace is part of your grade so its best to be there. Truly i dont recommend him but he is a really nice guy!,0,0,"Dec 14th, 2010"
1425573,Paul Riggs,Valdosta State University,History department,4,2,HIST1012,"There are four tests and one article review. If you take good notes and study, you won't have a problem.",0,0,"Nov 1st, 2010"
1425664,Dennis Conway,Valdosta State University,Mass Media department,4,1,MDIA2350,"He is a good professor, and I will give him that. But I feel he was rude to me, when I emailed him asking a very concerning question. And his response was very simple and gave a ""I don't care, this is that"" approach.",0,0,"Dec 10th, 2022"
1425664,Dennis Conway,Valdosta State University,Mass Media department,5,3,MEDIA3002,"Hes really easy. Not gonna lie, I dont feel like I learned much but I did take this class over summer during the pandemic",0,0,"Aug 5th, 2020"
1425664,Dennis Conway,Valdosta State University,Mass Media department,5,1,MDIA2350,"Conway's class i the easiest class i took while at VSU. We watch alot of movies and documentaries, test based off the lectures and movies shown. Show up to class and its an easy A. Don't take his kindness for weakness, he'll work with you. Only wrote two papers for him, but he's an excellent grader.",0,0,"Dec 3rd, 2018"
1425664,Dennis Conway,Valdosta State University,Mass Media department,5,1,MDIA4130,Just pay attention its simple. His notes=WONDERFUL,1,0,"Oct 27th, 2010"
1425859,Ana Soady,Valdosta State University,Classics department,5,1,PERS2485,Great class & great professor. Would recommend for medical terminology. Do the assignments on time and reply to the discussions and you will pass with flying colors. Her mid-term was proctored but the exams are the same questions as the study guides.,0,0,"Dec 19th, 2019"
1425859,Ana Soady,Valdosta State University,Classics department,4,1,PERS2499,"Greek/Latin Etymology was a very easy PERS class. The quizzes were simple, and the midterm and final exam questions (one if not both were proctored) were taken straight from study guides/previous quizzes. Good choice for a PERS course.",0,0,"Nov 3rd, 2019"
1425859,Ana Soady,Valdosta State University,Classics department,5,2,PERS2499,I would definitely take her again. Easy A,0,0,"May 15th, 2019"
1425859,Ana Soady,Valdosta State University,Classics department,5,3,PERS2499,The weekly work was not bad at all except the discussions were a little confusing sometimes. Its not bad at all though. I highly recommend if you need a perspectives course.,0,0,"Apr 8th, 2019"
1425859,Ana Soady,Valdosta State University,Classics department,4,2,PERS2499,Dr. Soady has her online class very well planned out and she helps with grades the first few weeks. She gives you study guides for the test and if you know those questions you will pass the test. Don't skip on any of the blogs and makes sure you cover all the parts she asks for.,2,0,"Aug 4th, 2017"
1425859,Ana Soady,Valdosta State University,Classics department,4,1,PERS2499,"All of the work is online minus the final and midterm. There is a lot of work including 2 quizzes, a test, and a blog due every week even though this is a 2 credit hour course. You can finish all the work at your own pace and can work ahead. Do the work and you'll pass. Gives study guides for final and midterm",0,0,"Apr 24th, 2017"
1425859,Ana Soady,Valdosta State University,Classics department,4,1,PERS2499,Her class was basically online. We went to class for like 2-3 weeks and it was only one day a week. We eventually ended the in class portion except for midterm and final. Make sure you have the book for her class. Easy class overall,1,1,"Sep 19th, 2016"
1425859,Ana Soady,Valdosta State University,Classics department,3,2,PERS2499,Class is very easy. She isn't very interesting but she covers the material.,0,0,"Aug 14th, 2016"
1425859,Ana Soady,Valdosta State University,Classics department,5,1,PERS2699,Easy class. Assignments due online every Friday and Sunday. Does clicker questions almost every class but she sometimes put the answers in the notes. Gives study guide for midterm and final and most of the questions on there show up on the final/midterm. Lectures are pretty boring but a worth it for an A.,1,0,"May 7th, 2013"
1425859,Ana Soady,Valdosta State University,Classics department,5,1,PERS2499,Extremely easy class! Take her you won't regret it!,0,0,"May 5th, 2012"
1425859,Ana Soady,Valdosta State University,Classics department,4.5,1,PERS2499,"Loved this class. Super easy and painless. Just do the 2 weekly assignments, using your book, and you will have a hw grade avg of 100. I'm pretty sure it's impossible to get below a B in this class!!! Take it!",0,0,"Mar 8th, 2012"
1425859,Ana Soady,Valdosta State University,Classics department,4.5,1,PERS2499,"Informative, but easy! Only a midterm & final, study guides are provided & questions come directly from them. Weekly blog and quiz, unlimited number of tries. Don't take long at all. Go to class, she takes attendance! easy points & and an EASY A!! Just do the 2 assignments per week & show up to class... even lets you out early usually :)",1,0,"Nov 3rd, 2011"
1425859,Ana Soady,Valdosta State University,Classics department,4,1,PERS2499,"Laid-back! Go to class, she takes attendance & it's an easy way to earn points. Only a midterm and final!! which she provides study guides for and questions come exactly from it. Weekly blog & quiz for the chapter online that are due at the end of each week. So easy! Blog takes 10 min, and the quiz takes around 30. Unlimited amount of tries. EASY A",0,0,"Nov 3rd, 2011"
1425859,Ana Soady,Valdosta State University,Classics department,5,1,PERS2499,"Ms. Soady's class was very easy and very helpful. If you are going into the medical profession I would definitely recommend this class. You have no test, only online quizzes, for which you can use your book and take an unlimited number of times. She is extremely easy and this class is very helpful.",0,0,"Apr 20th, 2010"
1425910,Christina Barnes,Valdosta State University,Spanish department,5,4,SPAN1001,"She is a fantastic Spanish Teacher. She does not allow ""slacking"". If you want a teacher that will give you a boost in learning Spanish, then she is for you.",0,0,"Oct 25th, 2010"
1425910,Christina Barnes,Valdosta State University,Spanish department,4,2,SPAN1002,Awesome professor-- great for students who aren't familiar with Spanish or haven't taken it in years. Really sweet personailty and extremely lenient-- assignments are easy and she's more than willing to help if your grades are bad.,0,0,"Apr 29th, 2010"
1428777,Raeda Anderson,Valdosta State University,Sociology department,5,3,SOC1101,"This was the best instructor I believe to grace Valdosta State. She is the reason I loved Soc, when I hated it in HS. I wont lie, her class i butt, however she makes the students understand every aspect of the material. Her stories are priceless and her Character is Fabulous. The saddest day ever was her leaving VSU. I earned a friend & a B.",0,0,"Aug 15th, 2011"
1428777,Raeda Anderson,Valdosta State University,Sociology department,4,3,SOC1101,LOVED HER!! Such a great teacher! I would recommend her to anyone taking sociology!,0,0,"May 1st, 2011"
1428777,Raeda Anderson,Valdosta State University,Sociology department,5,4,SOC1101,"She is the best prof I have ever had. She is very helpful, if I ever had a question she would always answer my question. I added soc as my minor because of her!!",0,0,"Apr 5th, 2011"
1428777,Raeda Anderson,Valdosta State University,Sociology department,4,5,SOCI1101,She is a great person. Her class is awful,0,0,"Mar 31st, 2011"
1428777,Raeda Anderson,Valdosta State University,Sociology department,4.5,2,SOCI1101,Great teacher. very friendly and helpful.,0,0,"Dec 3rd, 2010"
1428777,Raeda Anderson,Valdosta State University,Sociology department,1.5,5,SOCI1101,The worst ever,0,0,"Nov 28th, 2010"
1428777,Raeda Anderson,Valdosta State University,Sociology department,5,2,SOCI1101,Awesome professor. Made sure you really understood the material and was always available to talk to if you ever needed help.,0,0,"Nov 5th, 2010"
1428777,Raeda Anderson,Valdosta State University,Sociology department,4.5,1,SOC1101,Her class is so easy. If you look and read the powerpoints you will have no trouble passing her class. She does not use the textbook at all so you don't even need to buy it. She doesn't just lecture she makes it fun.,0,0,"Nov 3rd, 2010"
1428777,Raeda Anderson,Valdosta State University,Sociology department,4.5,3,SOCI1101,"Awesome teacher! If you study, you will have no problem with the class. She makes things easy to understand and will help you if you need it.",0,0,"Jul 30th, 2010"
1435751,Theresa Grove,Valdosta State University,Biology department,2,5,BIOL1108,This class and the teacher was okay. I found her class to be very boring and not interesting at all. I did not enjoy this class at all and if your are just taking this science class just to graduate then find someone else to take for bio 1108. If you are actually a bio major and you need this class then she would be a solid choice.,0,0,"Jan 3rd, 2022"
1435751,Theresa Grove,Valdosta State University,Biology department,4,4,BIOL1108,"Dr. Grove is a great professor and very knowledgable. Her lectures are long and she takes up the whole time. She also talks fast, but the lectures and slides are posted on BV. She gives pop quizzes at the beginning or end of class mainly as an attendance checker. She is eager to help. Her tests are difficult if you study all the learning outcomes.",0,0,"Apr 28th, 2020"
1435751,Theresa Grove,Valdosta State University,Biology department,5,3,BIOL1108,"Dr. Grove is my favorite professor at VSU that I have had so far! She is so kind and knows what she is talking about! Take her! You have to put in the work, but if you do you'll do great! I took her for lab as well, great professor.",0,0,"Nov 12th, 2018"
1435751,Theresa Grove,Valdosta State University,Biology department,5,4,BIOL1108,"Best class I have ever taken. Will take Grove whenever I can. I loved her, she helped me so much. She records the lectures, I suggest watching them until you know the material backwards and fowards.",0,0,"Aug 18th, 2018"
1435751,Theresa Grove,Valdosta State University,Biology department,5,4,BIOL2651,"Dr. Grove has been one of my favorite professors at VSU. This was her first semester teaching A&P and I feel she did a phenomenal job. She was always available and held tutoring sessions every week. That said, she does not make the class ""easy"". You shouldn't be taking this class unless you are seriously committed to a career in health sciences.",0,1,"Dec 11th, 2017"
1435751,Theresa Grove,Valdosta State University,Biology department,5,3,BIOL2651,"I loved her teaching. If you attend her class and read again the material given by her, it would become easy during test time to recall. All her exams questions were from the material provided and explanations given by her in lecture. Extra credit is lecture exam and lab are very useful.",1,0,"Dec 1st, 2017"
1435751,Theresa Grove,Valdosta State University,Biology department,5,3,BIOL2651,Dr. Grove is a very nice and helpful professor. She is sweet and caring. She answers questions and is willing to help. Her test are not hard if you study the info she gives in lecture. I would recommend her!,0,0,"Oct 31st, 2017"
1435751,Theresa Grove,Valdosta State University,Biology department,5,2,BIOL1108,Amazing professor.,1,0,"Nov 10th, 2016"
1435751,Theresa Grove,Valdosta State University,Biology department,5,3,BIOL1108,"Dr. Grow is an amazing teacher. Make sure you go to class, she gives out the power points and you have to fill them in. She gives out quizzes and her test are extremely long. As long as you study the power points, you will pass. At the end of the semester the final is easy. If you have problems she will go out of her way to make sure you pass.",1,0,"Sep 30th, 2016"
1435751,Theresa Grove,Valdosta State University,Biology department,4,3,BIOL3700,Dr. Grove is a great professor. Her tests are long and specific and will have an essay. All the answers for the test come directly from the powerpoints. You have to go to class to get the powerpoint content so you can't miss many classes. She is personable and very helpful. Would take again,1,0,"Mar 18th, 2015"
1435751,Theresa Grove,Valdosta State University,Biology department,4,2,1108,"Helpful teacher, very nice, boring lectures but you get credit and have to take quizzes (like 1 a week, 5 questions and they're relatively easy). Do the online homework, it's easy, it'll take an hour max a week to do it all. The tests are challenging, but everything else is there to help your grade. She's a good teacher and very nice.",0,0,"Nov 2nd, 2014"
1435751,Theresa Grove,Valdosta State University,Biology department,2,4,BIOL3650,"She teaches one thing and tests you on something completely different, and expects you to just know it. Her labs will bore you to tears. You waste your money purchasing a book.",0,1,"Oct 23rd, 2012"
